Safestay London Kensington Holland Park,"I slept pretty well, though a firmer bed would have avoided leg-aches. I appreciated the Chaplin films in the bar, and the free hot water, and also the fact that background music was kept soft (for me none is ideal). It was great to have … Read more",4/5
Safestay London Kensington Holland Park,"First, it definitely feels safe: rooms with key cards, plenty of locker space, and reasonably limited building access. Cleanliness is very good, especially for a hostel. And service is excellent and professional. … Read more",4/5
Safestay London Kensington Holland Park,I checked in then left and booked another hotel. Was like a scavenger hunt to find room when tired from travel. Room was sad and dark (mid day). … Read more,3/5
"The Royal Horseguards Hotel & One Whitehall Place, London","We had an excellent time at the Royal Horseguards Hotel.
The rooms are well appointed but on the small side, it is an older style building with a historical past that new builds can't offer. … Read more",5/5
"The Royal Horseguards Hotel & One Whitehall Place, London",Had an absolutely amazing experience at this hotel. Hamia was welcoming and friendly and upgraded our room to the Waterloo Suite. This room was phenomenal with spectacular views of the Thames and London Eye. Every member of staff we spoke … Read more,5/5
"The Royal Horseguards Hotel & One Whitehall Place, London","Just stayed here for a week for my honeymoon and enjoyed every second! Location is amazing for sightseeing and is a few minutes walk from the Embankment tube station that can take you anywhere else! The room was clean and well appointed, … Read more",5/5
"The Royal Horseguards Hotel & One Whitehall Place, London","We had this hotel booked through Costco Travel and it exceeded our expectations from the start. Luxurious hotel, full of rich history, great location near Trafalgar Square, the River Thames, London Eye and lots of other site-seeing … Read more",5/5
"The Royal Horseguards Hotel & One Whitehall Place, London","I was considering staying here when I had a day to spend in London, walked into the lobby and thought: no thank you. The pictures look stunning but the reality is quite different…. I mean the reception staff were insanely rude when … Read more",1/5
"The Royal Horseguards Hotel & One Whitehall Place, London","Incredible service and lovely location. I felt extremely welcomed by the front desk workers, as well as the hostess during breakfast and the High Tea (Olana, I believe is her name - such a wonderful person!). The breakfast was outstanding … Read more",5/5
"The Royal Horseguards Hotel & One Whitehall Place, London",We went for afternoon tea. The staff were brilliant from the door staff to the wait staff. Of particular note was Olena. She took amazing care of us. We were celebrating my friend who got married. She came over with cheesecake with … Read more,5/5
"The Royal Horseguards Hotel & One Whitehall Place, London",I don’t even know where to start. This is definitely not a 5 star hotel. Whoever has left this place good reviews either has never been in one or must’ve stayed somewhere else that I’m not familiar with. … Read more,1/5
"The Royal Horseguards Hotel & One Whitehall Place, London","My son and I stayed here on our first trip to London and it will be our go-to when we return. Our room was immaculate and a great size, and we appreciated all of the room amenities from a heated towel rack and heated floors in the bathroom … Read more",5/5
"The Royal Horseguards Hotel & One Whitehall Place, London",The hotel is amazing. We stayed for five nights. We also had the Coronation Afternoon Tea and it was very nice. Our hostess Olena was friendly and professional. She is definitely worth a mention. We enjoyed her so much and she helped make … Read more,5/5
"The Royal Horseguards Hotel & One Whitehall Place, London","Just returned from a 3 night stay at the Royal Horseguards Hotel. The location, staff, ambience exceeded our expectations. Many thanks to Valentin for making us so comfortable at the Equus Bar. Drinks were perfect and small plates were … Read more",5/5
"The Royal Horseguards Hotel & One Whitehall Place, London","We had a wonderful stay at the Royal Horseguards. The property was beautiful, staff very friendly and professional. Breakfast was great and the location of the hotel is wonderful. I would recommend this hotel to anyone and would not … Read more",5/5
"The Royal Horseguards Hotel & One Whitehall Place, London","Incredible staff, hotel, and location. My husband and I were celebrating our 10 year wedding anniversary. The staff made every moment during our stay so special. Farouq is the concierge we have had the pleasure of working with, the … Read more",5/5
"The Royal Horseguards Hotel & One Whitehall Place, London","We've just arrived and are extremely disappointed. This doesn't feel like a 5 or even a 4 star hotel. The receptionists seem young and inexperienced. We hardly got any eye contact when checking in. No smiles. The room is small, the bed even … Read more",2/5
"The Royal Horseguards Hotel & One Whitehall Place, London",Service is great. Location is great. Rooms are terrible. The bed was tiny - double bed. I had to put a towel on the bedside table to ensure if i fell out that I wouldn't get injured. Then one day i needed to catch up on sleep only find that … Read more,3/5
"The Royal Horseguards Hotel & One Whitehall Place, London","Absolutely the best hotel experience my daughter and I have ever had. The room was beautiful, and the view was amazing. I am so glad I opted to try this hotel, it will be my go-to in London henceforth. The staff were so kind, the service … Read more",5/5
"The Royal Horseguards Hotel & One Whitehall Place, London",A classy hotel located in a great spot for seeing the heart of London! Staff were friendly and helpful. Buffet breakfast was a nice way to charge up for a long day of sightseeing. The London Eye is just behind it across the Thames! A bit of … Read more,4/5
"The Royal Horseguards Hotel & One Whitehall Place, London",This is not a 5 star hotel as presented in reviews and booking sites. It's more like a good 3 star hotel. Particularly this hotel suffers fron lack of personnel and the staff that there is has no interest in helping you. We opened the door … Read more,2/5
"The Royal Horseguards Hotel & One Whitehall Place, London",The Royal Horseguard Hotel really is a top hotel! We had a wonderful stay there. All employees are very friendly and helpful. The rooms and ambiance are wonderful. The breakfast is very good and varied. We would like to take this … Read more,5/5
"The Royal Horseguards Hotel & One Whitehall Place, London","Excellent location but way below expectations considering this is a five star hotel. The treatment we received from the front desk/customer manager was regrettably terrible, so we won't be staying at this hotel again. … Read more",1/5
"The Royal Horseguards Hotel & One Whitehall Place, London","A good hotel that is a bit tired and needs upgrading. Bed was comfortable, pillows are either very flat or firm, nothing in-between. We had a river view room and the view was fabulous, everything you expect. Staff were helpful without going … Read more",4/5
"The Royal Horseguards Hotel & One Whitehall Place, London",If I could give this hotel a zero I would. Let me start off with the hotel manager who was incredibly rude and should absolutely not be a manager of any hotel. I pre-booked and paid for a Deluxe King Garden view room through a travel agency … Read more,1/5
"The Royal Horseguards Hotel & One Whitehall Place, London","Rooms were well appointed , nice linens, heated bathroom floor and heated towel rack. Coffee/tea in room and a nice room fridge with water and 2 soft drinks. No alcohol. I had coffee and tea in the room and this was easy with the Nespresso … Read more",5/5
"The Royal Horseguards Hotel & One Whitehall Place, London","One of the best hotel experiences I've had in all of my travels. The porter, reception, Concierge, and event manager are exceptionally attentive. The staff is completely invisible, yet always in sight. They remembers what people hate. … Read more",5/5
"The Royal Horseguards Hotel & One Whitehall Place, London","This is my favorite London hotel since 2005. I just returned home from a 5 day, four night stay as a solo traveler in Room 215, which has to be the quietest room in London. Sleeping was so comfortable in the new beds, too. The property is … Read more",5/5
"The Royal Horseguards Hotel & One Whitehall Place, London",The location is very central and convenient for city center. The rooms are very small and they apparently don't have anybody working there because there's no doorman and there's no bellman and i had to go to the front desk and ask is there … Read more,2/5
"The Royal Horseguards Hotel & One Whitehall Place, London","The staff is very helpful and kind, and the location can’t be beat for a tourist. The room however was disappointing with an uncomfortable bed and pillows, and we could hear quite a bit of noise from neighboring rooms (slamming doors … Read more",3/5
"The Royal Horseguards Hotel & One Whitehall Place, London","The location and building its self was beautiful.
Family and I went for afternoon tea and let's just say very lacking in flavour over priced for what it is worth staff barley give you service tried to over … Read more",2/5
"The Royal Horseguards Hotel & One Whitehall Place, London","We are just finishing up our stay and couldn’t be happier with this hotel! Our rooms were great - the location is fantastic! Walking distance to Churchill Bunker, London eye, Westminster, Parliament, Big Ben and the underground! So much to … Read more",5/5
"The Royal Horseguards Hotel & One Whitehall Place, London","We booked the hotel for an overnight layover, and while the hotel is beautiful and historical and within walking distance to everything, we were let down by a few things. First, there aren’t many outlets to charge devices. There weren’t any … Read more",4/5
"The Royal Horseguards Hotel & One Whitehall Place, London","If you are looking for the perfect place to stay in London… book The Royal Horseguards Hotel immediately. Not only does the hotel look like a castle, it comes with a free mini bar, is centrally located in an upscale safe neighborhood, and … Read more",5/5
"The Royal Horseguards Hotel & One Whitehall Place, London",This hotel is in an excellent location - just opposite the London Eye! And only around the corner from Buckingham Palace! I was not expecting everything to be so close when we booked. … Read more,5/5
"The Royal Horseguards Hotel & One Whitehall Place, London","This review is purely based on the Library Suite and not the hotel as a whole.
My wife and I stayed at RHG Hotel over 4 days.
The Library Suite is advertised as: … Read more",1/5
"The Royal Horseguards Hotel & One Whitehall Place, London","I have stayed here numerous times over the past ten years. Pre Covid I would not hesitate to give it five stars across all categories. Post Covid, they are trying to maintain that five star rating but it is a challenge. The last night of a … Read more",5/5
"The Royal Horseguards Hotel & One Whitehall Place, London","Nice place and fresh environment
booked a room for New Year's Eve and was lucky enough to get an upgrade to the Garden View room, which had a direct view of London Eye. The room was very … Read more",5/5
"The Royal Horseguards Hotel & One Whitehall Place, London","Nice hotel, but definitely not a 5 star hotel.
The rooms are nice and spacious, though a bit worn down, and nothing special. I … Read more",3/5
"The Royal Horseguards Hotel & One Whitehall Place, London","I stayed at The Royal Horseguards Hotel and was thoroughly impressed with my experience. The historic building is absolutely stunning and the Victorian grandeur combined with the elegant, contemporary comfort makes for a truly unique and … Read more",5/5
"The Royal Horseguards Hotel & One Whitehall Place, London","The food was delicious, and the view was excellent. The location was perfect for us to. All the staff were attentive and helpful. It was very quiet, the air con was a bit noisy but we turned it off so it wasn't a bother. … Read more",4/5
"The Royal Horseguards Hotel & One Whitehall Place, London","BUYER BEWARE! This hotel offers what they consider a ""special"" rate, but NO REFUNDS. They took $4K of my money for a stay four months away (June 2023) and now won't give a refund when my plans changed. This must be their business model. No … Read more",1/5
"The Royal Horseguards Hotel & One Whitehall Place, London","A wonderfully charming hotel with beautiful modern touches.
We stayed for one night and we're super excited to have received an awesome upgrade to the Tower suite, with views over the Thames and of the London eye. … Read more",5/5
"The Royal Horseguards Hotel & One Whitehall Place, London",Booked an anniversary lunch with Wowcher vouchers for 4 people. Member of staff scanned the voucher(female) once when we got in & again when we were sitting waiting for our food(same staff member). Our main server was great. Friendly & … Read more,1/5
"The Royal Horseguards Hotel & One Whitehall Place, London","A good quality hotel, the location is super central, next to a metro station, even if you walk, the rooms are relatively large and the shower is also large, the cleanliness is good, they cleaned the room every day and changed the towels in … Read more",5/5
"The Royal Horseguards Hotel & One Whitehall Place, London","When you see a hotel is 5 star, you have a certain expectation. Royal Horseguards is NOT a 5 star hotel. It's a 3-star hotel. Let's start with the positives. On the whole, the staff were friendly and cheerful. I did hear one female south … Read more",1/5
"The Royal Horseguards Hotel & One Whitehall Place, London","I stayed here for two weeks. My room was not turned over properly. The surfaces were dusty, and the heated towel rack was turned off for days before suddenly going back on. The shower mat had mold. Customer service, in general, was poor, … Read more",1/5
"The Royal Horseguards Hotel & One Whitehall Place, London","Booked for my partner's 40th birthday. Wonderful location, easily accessible from either Embankment or Westminster tube stations (Embankment is closer). The entrance is to the rear of the hotel, not on the Thames side. … Read more",4/5
"The Royal Horseguards Hotel & One Whitehall Place, London","Stayed here for a part of our honeymoon.
Pros: … Read more",4/5
"The Royal Horseguards Hotel & One Whitehall Place, London","We spent alot of money to stay here because we wanted a little luxury for our weekend in London. I don't know how the star rating is assigned, but this is no 5 star hotel. The location is great and the staff is friendly, but the hotel is … Read more",3/5
"The Royal Horseguards Hotel & One Whitehall Place, London","3 star service in a 5 star building
Pros … Read more",3/5
"The Royal Horseguards Hotel & One Whitehall Place, London",This hotel failed to impress on many levels. We stayed here for two nights in July as part of a Sound Travel Abba package and thought we were paying £300+ per night for 5* facilities. … Read more,2/5
"The Royal Horseguards Hotel & One Whitehall Place, London","We had lunch on Monday. The restaurant was quiet on the day
The staff very friendly and attentive. We had the steak with the triple fried chips. All 3 courses very delicious. … Read more",5/5
"The Royal Horseguards Hotel & One Whitehall Place, London",This hotel is in need of some investment. Looking very tired round the edges. Staff are fantastic and the food is good. Don't be fooled to book a room with river views as the glazing is so thin in the windows that that you will not be able … Read more,3/5
"The Royal Horseguards Hotel & One Whitehall Place, London",This hotel was AMAZING!!! I had never been to London but was told to stay in Westminster and I’m so happy to have stayed in this hotel. The hotel is near (less than .5 mil in any direction) most things tourists want to see . It’s situatuted … Read more,5/5
"The Royal Horseguards Hotel & One Whitehall Place, London","Hotel charged us twice for room upgrade and tried to argue the point. Hotel is old and dusty. Mouse was in the restaurant at night, manager tried to silence us with complimentary water! Breakfast was poor - salmon and fruit were not fresh, … Read more",1/5
"The Royal Horseguards Hotel & One Whitehall Place, London","Love this hotel....
Brilliant service, attentive staff, amazing location, superb food.
A touch of luxury, but worth every penny. … Read more",5/5
"The Royal Horseguards Hotel & One Whitehall Place, London","I have to give this legacy hotel, which has a great location and beautiful decor 1 star. It's simple they will steal your money and the hotel manager Akhilesh is of no help. … Read more",1/5
"The Royal Horseguards Hotel & One Whitehall Place, London",Great place to make your base while on vacation or on business. It was nice to know that at the end of the day I would be returning to a comfortable and well maintained room. The breakfast buffet was always being refreshed and there was … Read more,5/5
"The Royal Horseguards Hotel & One Whitehall Place, London","We stayed at the Royal Horseguards Hotel last weekend for the Remembrance Sunday ceremony, it's a lovely hotel with clean, well appointed rooms, and the staff were ALL absolutely lovely - faultless. … Read more",3/5
"The Royal Horseguards Hotel & One Whitehall Place, London",Stay and accommodations was pleasant for the most part! Cleanliness and friendliness was either a hit or miss. I found a blond piece of hair on one of my clean towels and I'm a brunette. … Read more,4/5
"The Royal Horseguards Hotel & One Whitehall Place, London",Had a wonderful experience 5 years ago when we had a nice room and impeccable service. After that experience I booked this stay without reading recent reviews. Big mistake. … Read more,1/5
"The Royal Horseguards Hotel & One Whitehall Place, London",Service was amazing had an issue with our room third time lucky . The rooms are a tad on the small size and run down. Was dissapointed considering the price myself and partner paid. Worn out carpets and holes in the curtains . Seemed they … Read more,4/5
"The Royal Horseguards Hotel & One Whitehall Place, London","Afternoon Tea experience- For a 5 star hotel, the afternoon tea was not 5 star. Hotel ambiance beautiful with Christmas decor, tree, wreaths and fireplace. Very lovely and cozy. Definitely loved that Christmas vibe. Had been for dinner … Read more",2/5
"The Royal Horseguards Hotel & One Whitehall Place, London","What a beautiful place. Only stayed one night, wish it could have longer, the room was huge, very clean and the bed was large and comfortable. Breakfast was fantastic, the coffee they brought to the table was probably the best I have had in … Read more",5/5
"The Royal Horseguards Hotel & One Whitehall Place, London","This should not be a five star hotel for $500 a night. First, upon arrival it was impossible to get a hold of the front desk even using the bedroom phone. I had zero cell signal. I got locked in a stair case and could not call, but had … Read more",1/5
"The Royal Horseguards Hotel & One Whitehall Place, London","I have stayed there twice. Once in July of 2018 and once in August of 2022.
Positives: Clean. Great location. Friendly staff. Nice breakfast selection. … Read more",3/5
"The Royal Horseguards Hotel & One Whitehall Place, London","The staff were exceptional and the restaurant and bar were really nice. Food was lovely, plenty of choice and good value for money. However, overall we could not rate this hotel as 5 star. The rooms could do with an update and more … Read more",4/5
"The Royal Horseguards Hotel & One Whitehall Place, London","I have stayed at 4 different hotels in my short trip to London of one week and the Horseguard being the most expensive and least accommodating hotel. The heat/AC unit does not work. Staff, including technician and manager having the … Read more",2/5
"The Royal Horseguards Hotel & One Whitehall Place, London","The staff were friendly and very helpful.
The location was was extraordinary. In walking distance of everything one would want to visit in the heart of London, but located on a very quiet street. … Read more",5/5
"The Royal Horseguards Hotel & One Whitehall Place, London","Pros: Beautiful hotel with great location, reasonably large rooms, nice views, and appropriate cost during my trip … Read more",3/5
"The Royal Horseguards Hotel & One Whitehall Place, London","Went for Afternoon tea, beautiful location for a special occasion, but slightly disappointed at the lack of dairy free options. My daughter has a dairy intolerance and was given fruit salad in a bowl instead of scones, and a large square of … Read more",4/5
"The Royal Horseguards Hotel & One Whitehall Place, London","Travelled with a group of seven all originally on the 7th floor last week.
Pro’s: outstanding location; great staff; excellent non-dairy dining options; complimentary in-room soft drinks, chocolate and bottle of wine; such lovely … Read more",4/5
"The Royal Horseguards Hotel & One Whitehall Place, London",We had a nice stay and a good value but this is not a five star hotel regardless of what the plaque may say—it is a very nice tourist hotel in a great location. The photos make it seem like it is a luxury hotel but it is just not in that … Read more,4/5
"The Royal Horseguards Hotel & One Whitehall Place, London","Excellent location and prices are one of the better you find in the local area.
The hotel is ok but lacks a bit of soul. Rooms are nothing special, small and … Read more",3/5
"The Royal Horseguards Hotel & One Whitehall Place, London",Fantastic hotel and room but lacking the little niceties and comforts for such an impressive hotel. Literature states that guests will be issued with elemis products but only enough for one person to use as so small and really didn't smell … Read more,3/5
"The Royal Horseguards Hotel & One Whitehall Place, London",This hotel randomly doesn't have a room for your to stay in when you arrive. Myself and my girlfriend arrived to check in and we were then told we didn't have a room and were instead shipped off to claremount charring cross. Which although … Read more,2/5
"The Royal Horseguards Hotel & One Whitehall Place, London","My wife & Myself booked the hotel through BA and had a fantastic 3 day break over the Valentines weekend and Monday. All the staff were very welcoming and friendly, nothing was to much, our room was fabulous (our TV was a bit temperamental … Read more",5/5
"The Royal Horseguards Hotel & One Whitehall Place, London","We were shocked by the service of this hotel. We had to evacuate our room in the middle of the night because of a fire alarm. It was a real fire, and I had to spend half the night outside with my 11 year old son, who is diabetic (his … Read more",1/5
"The Royal Horseguards Hotel & One Whitehall Place, London","Called in here on Sunday 18th September, 2022 - the day before the funeral of Queen Elizabeth II. London was very busy, with all sorts of visiting dignitaries. … Read more",1/5
"The Royal Horseguards Hotel & One Whitehall Place, London",Went with friends for Christmas meal the food was good but vegetables could of been warmer and they substituted 2 of the desserts ordered without informing us first. Biggest gripe they wouldn't take cash when we told them that's all we had … Read more,3/5
"InterContinental London Park Lane, an IHG Hotel",We had an overnight stay on a Thursday night. When we arrived they were having system problems but the staff all handled that really well. We were given a drinks voucher to wait in the Wellington Lounge while they were waiting for the … Read more,5/5
"InterContinental London Park Lane, an IHG Hotel","We loved every minute of our stay at the Intercontinental Park Lane. Everything from being right on the Picadilly Line for the underground to the amazing staff at the front door, front desk, concierge, and Intercontinental Club was … Read more",5/5
"InterContinental London Park Lane, an IHG Hotel","Fantastic break.
Lovely, if slightly dated room. Will try to book one of the refurbished rooms next time. … Read more",5/5
"InterContinental London Park Lane, an IHG Hotel","We stayed here for 1 night as we were attending the BBBA's. The service was impeccable from valet parking to check in, from the breakfast staff to the luggage porters. … Read more",5/5
"InterContinental London Park Lane, an IHG Hotel","I highly recommend this hotel! Excellent service, food is excellent! 4 restaurants and the business executive club is outstanding! Their beds are comfortable! Room atmosphere is comforting. Great location! You can literally walk to the … Read more",5/5
"InterContinental London Park Lane, an IHG Hotel","Dated Building | Unbeatable Location | Recommended
—— Detailed Review Below —— … Read more",3/5
"InterContinental London Park Lane, an IHG Hotel",Worst hotel experience I’ve ever had. The location was the only saving grace. There would be random alarms around noon so it would be impossible to sleep in if you wanted and the staff seemed to have zero coordination between themselves. … Read more,1/5
"InterContinental London Park Lane, an IHG Hotel","I stayed in this hotel with my friends on our last trip to London in December 2022, and this wasn’t first stay, as I had previously stayed in March 2022. We loved staying here, as the location of the hotel is excellent, the check-in/ … Read more",5/5
"InterContinental London Park Lane, an IHG Hotel","What makes this hotel great is the staff, they were all excellent and very helpful. … Read more",4/5
"InterContinental London Park Lane, an IHG Hotel","Title: A Near-Perfect Stay at Intercontinental Hotel London Park Lane
Rating: ⭐⭐⭐⭐ (4/5) … Read more",4/5
"InterContinental London Park Lane, an IHG Hotel",Great stay! The Alex Webb restaurant is highly recommended too whilst you are on site. Mild on reception gave me a nice greeting and the hotel room was large and clean. … Read more,3/5
"InterContinental London Park Lane, an IHG Hotel","Service great as is location for central London.
Bed great but shower facility grim for a 5 star hotel.
Narrow with curtain hanging onto you. … Read more",3/5
"InterContinental London Park Lane, an IHG Hotel","The location is excellent as an obvious perk of this five star hotel. However, I don’t say this lightly. I’ve stayed at many Intercontinental hotels before and I’m a top tier ambassador member and the staff at the lounge especially Luis and … Read more",5/5
"InterContinental London Park Lane, an IHG Hotel","We are enjoying every minute in Intercontinental Park Lane. The doorman remembers one’s name and welcoming you every time you are coming. Our room is Deluxe, clean and fresh, beautiful view to the park, lovely bed and amenities. Our … Read more",5/5
"InterContinental London Park Lane, an IHG Hotel","The Intercontinental was lovely. By London standards, very good sized rooms. We decided to upgrade to a room with a view & we were happy we did. The staff was great & everyone we interacted with at the hotel was kind and accommodating. We … Read more",5/5
"InterContinental London Park Lane, an IHG Hotel","Had a lovely stay. As soon as we arrived concierges were welcoming and helpful. We checked in with Sofia and we stayed in room 501 which was lovely. Beautiful room with a lovely bath. On our return in the evening, the housekeeping made up … Read more",5/5
"InterContinental London Park Lane, an IHG Hotel","Very traditional corporate hotel.
The Gym was a little bit crammed but had good machines. The rooms are decent in … Read more",4/5
"InterContinental London Park Lane, an IHG Hotel","We stayed for 3 wonderful nights, enjoying a delightful view over Hyde Park from a very comfortable and well sized room. Having access to the Club Lounge ensured our stay was memorable because of the superb staff. Luis, Rika and Lola were … Read more",5/5
"InterContinental London Park Lane, an IHG Hotel",Was here for a reception hosted at the hotel last Saturday for the coronation. Whilst I did not overnight at the hotel the staff on duty that evening were very helpful in pointing me to where the reception was being held. A shout-out to the … Read more,4/5
"InterContinental London Park Lane, an IHG Hotel","Spent close to $30G on three rooms over about 7 days. Hands down one of the worst hotels I have ever stayed at. Staff were rude, my shower leaked filling my suite with water, and the concierge was about as useful as a kick in the pants. For … Read more",1/5
"InterContinental London Park Lane, an IHG Hotel","Brilliant - we stayed here over Christmas, and I thought the rooms were great, the service throughout was excellent (very friendly and professional), and the food (in the executive lounge and at breakfast, was amazing (we didn’t eat in the … Read more",5/5
"InterContinental London Park Lane, an IHG Hotel","We were very excited and looking forward to our stay here. We humbly enjoy the better standard of rooms and service, plus, with us being Spire Elite members we are used to receiving upgrades to the suites etc, and we always receive the … Read more",2/5
"InterContinental London Park Lane, an IHG Hotel",Wonderful stay! Great location we walked to the park next to the hotel and walked on the path to Buckingham Palace and it was super easy and quick. At check in the staff was so welcoming and nice. We got room service at breakfast time which … Read more,5/5
"InterContinental London Park Lane, an IHG Hotel","Well, I did not see the queen on my recent visit to the Intercontinental Park Lane Hotel in London recently, but we were treated like one from the moment we entered until the time we left. Words that come to mind to describe our stay is of … Read more",5/5
"InterContinental London Park Lane, an IHG Hotel","Thoroughly enjoyed our weekend away. All the staff were lovely. Very impressed with Panny the doorman who was incredibly warm and friendly, and addressed us by name throughout the whole stay. Very grateful for the recognition of Spire … Read more",5/5
"InterContinental London Park Lane, an IHG Hotel","Superb location, that’s it. Otherwise just an old, understaffed hotel. During the rush, the entire hotel looked stretched to be able to provide even basic services. At best a three star hotel with very small and old rooms. My wife and I … Read more",2/5
"InterContinental London Park Lane, an IHG Hotel","Service unparalleled. The breakfast is well worth what you pay, for what you get. The breakfast would cost at least twice as my much in Hawaii if not more for a whole lot less. You get the buffet and can order from the menu...it's all of … Read more",5/5
"InterContinental London Park Lane, an IHG Hotel","A superb reception team who enhanced our celebration stay and made us feel welcome from the outset. The room with a view was superb and the bed very comfortable. All the staff that we encountered were polite, helpful and totally … Read more",5/5
"InterContinental London Park Lane, an IHG Hotel","To begin with I wanna thanks from the reception Domnita and Leandra for their excellent, welcoming and professional services. … Read more",5/5
"InterContinental London Park Lane, an IHG Hotel","Great hotel, mgmt of hotel not so great.
Front desk clerk was lovely but there are other hotels in the area that are better value for your dollar. … Read more",2/5
"InterContinental London Park Lane, an IHG Hotel","After many years, I popped I for coffee. Went to the lounge with others but was told I couldn't have coffee. I queried others around but he said no. Eventually, concierge ordered it. Very poor. Also the lounge tables were, dirty and had … Read more",1/5
"InterContinental London Park Lane, an IHG Hotel",As one would expect this is an incredible hotel experience. The staff are all incredibly attentive and willing to make your stay the best it can be. … Read more,4/5
"InterContinental London Park Lane, an IHG Hotel","I visited the InterContinental London attended a wedding. The reception by staff was very friendly, the ball room was wonderfully set up for the wedding. The event I was attending with my wife and family lasted all day. The ball room … Read more",5/5
"InterContinental London Park Lane, an IHG Hotel","We had a very nice stay. The atmosphere was nice, the excellent doorman was so hospitable and helpful it made going out and returning a pleasure. The room was very nice and the bar and cafe area was a very nice setting. The cocktails … Read more",4/5
"InterContinental London Park Lane, an IHG Hotel",Celebrated our 12th wedding anniversary at this fabulous hotel. From the time we arrived to check in. To the time we checked out. We we're treated like royalty. The room overlooked Hyde Park. The room itself was beautifully decorated and … Read more,5/5
"InterContinental London Park Lane, an IHG Hotel",A relaxing place to stay which achieves the acid test of 'better than being at home'. Understated comfort with attention to detail in the room and a fantastic night's sleep. … Read more,5/5
"InterContinental London Park Lane, an IHG Hotel",Room service food was terrible. Housekeeping let me in my room without me using my room key which made me question the security of the hotel. I am an ambassador with IHG and this hotel refused me any upgrades or ambassador amenities which … Read more,2/5
"InterContinental London Park Lane, an IHG Hotel","We had an overnight stay which included breakfast. We had a friendly check in had a relaxing drink post the half marathon at the bar.
Our room was overlooking apsley house and was a good size. A z bed was provided … Read more",5/5
"InterContinental London Park Lane, an IHG Hotel","Great Hotel with great service staff. Immediately from the second your door is opened into the hotel you feel welcomed. My immediate thought after I’d been checked into my room was ‘Wow, these guys know hospitality’. Coming from a service … Read more",5/5
"InterContinental London Park Lane, an IHG Hotel","Can't wait to return to your beautiful hotel next April. Was there for the fall edition of the London Marathon--the hospitality was warm, generous, and friendly. The concierge (Mark or Marc?) was EXCEPTIONAL!! When I entered the lobby right … Read more",5/5
"InterContinental London Park Lane, an IHG Hotel","It’s a bad experience in this hotel! I spent terrible two weeks, the hotel staff were so rude and you might wait for 2 hours if you asked for a water they but me on hold every time I call and if asked for something they said we are busy and … Read more",1/5
"InterContinental London Park Lane, an IHG Hotel","Wow. If you’re looking for a fun night, this bar is where to go! Emily and Jonathan (aka Jon Jon) are the best people ever. Serafin was a great manager, it is ok to call him Saffron, very nice guy. We were lucky enough to meet Claire in the … Read more",5/5
"InterContinental London Park Lane, an IHG Hotel",We went to Alex Webb's pop up restaurant. We shared the bread with chicken butter (please sell this by the tub it's awesome) my wife had the cod fingers and I had the tuna both were great. I had cod for main course and my wife had the … Read more,5/5
