1699100938-250,"Vacation ❘ FriendsWe went for afternoon tea. The staff were brilliant from the door staff to the wait staff. Of particular note was Olena. She took amazing care  of us. We were celebrating my friend who got married. She came over with cheesecake with … Read moreWe went for afternoon tea. The staff were brilliant from the door staff to the wait staff. Of particular note was Olena. She took amazing care  of us. We were celebrating my friend who got married. She came over with cheesecake with ""congratulations"" written in chocolate. This was unexpected but very thoughtful. The food was well presented and flavourful. All in all it was a truly exceptional experience. I wholeheartedly recommend.Service5.0Location5.0Hotel highlightsLuxury · RomanticNoteworthy detailsOlenaReport reviewResponse from the ownera month agoDear Audrey,On behalf of Olena and the Hotel, we thank you for your warm words and the wonderful review. We hope to get the opportunity to welcome you again soon. Kind regards,JohnGuest Services Executive",5
1699100943-251,"Business ❘ SoloHotel was very clean and well laid out. Room was spacious and comfortable. Breakfast had a good selection and regularly topped up with fresh food. Fresh fruit salad was a personal favourite and nice to see. … Read moreHotel was very clean and well laid out. Room was spacious and comfortable. Breakfast had a good selection and regularly topped up with fresh food. Fresh fruit salad was a personal favourite and nice to see.
Staff were all friendly and helpful. Only criticism i could make, were the key cards were a little temperamental, but that could easily have been user error on my part.
I would definitely stay again and can say i enjoyed my trip.RoomsRoom was a good size, toilet was in a wet room design and bed was comfortable.Nearby activitiesI think it is the closest hotel to Wembley Stadium, was only a ~200m walk to get in.Food & drinksBreakfast was self service, but the food was constantly monitored and replenished as needed. Filled my tummy in the morning, so i was happy.Report review",5
1699100943-252,"Vacation ❘ CoupleWe stayed one night as we were seeing Ricky Gervais on the evening. Super quick check in and out, the room was spacious and the bed was super comfortable. Bathroom was simple but got the job done. Breakfast was fantastic, we got our money's … Read moreWe stayed one night as we were seeing Ricky Gervais on the evening. Super quick check in and out, the room was spacious and the bed was super comfortable. Bathroom was simple but got the job done. Breakfast was fantastic, we got our money's worth lol. Would definitely stay here again! Easy to get to using the tube. May be a little far out for central London, but good for a short and cheap stay :)Rooms5.0Service5.0Location5.0Hotel highlightsQuiet · Great valueReport review",5
1699100943-253,"Vacation ❘ FriendsHad been contacted at work on the day of the visit to ask if I could swap for a double. Needed a twin and there were none available so asked why and was told the room was an accessibility suite due for maintenance work, but was not … Read moreHad been contacted at work on the day of the visit to ask if I could swap for a double. Needed a twin and there were none available so asked why and was told the room was an accessibility suite due for maintenance work, but was not specified what the works were. Staff were friendly when we arrived but were unable to advise what the problems were. My friend and I arrived back to the room after a show and after spending some time at the Ibis bar headed to bed. The beds were fine and comfortable
and at that stage only noticed one plug socket not working. Found the real problem in the morning when the shower flooded the bathroom making it unusable. Would have been a bigger issue if we were staying for more than a night but did marr an otherwise good experience.Rooms1.0Service5.0Location5.0Report review",2
1699100943-254,"Business ❘ SoloStayed a few times at the Ibis Wembley and I must say, it was a wonderful experience. … Read moreStayed a few times at the Ibis Wembley and I must say, it was a wonderful experience.
The location of this hotel is the main catch. Situated in the heart of Wembley, it extends easy access to a good few attractions along with Cafes, Restaurants & shopping malls. Wembley Stadium is just around the corner.
Transportation is another benefit here with access to multiple options at the doorstep. The rooms were clean & hygienic. The price was reasonable with amenities. The staff at Ibis Wembley were always helpful and on top of everything.
Anyone looking for a delightful experience in London, this hotel should be on your list.Rooms5.0Service5.0Location5.0Hotel highlightsGreat view · Great valueReport review",5
1699100943-255,"Vacation ❘ FriendsWell located to the Wembley Arena, where we were attending the function.  Also closely located to the outlet stores.  Staff were pleasant and room was clean.  We were on the 14th floor and there was work being done in the staff lift area. … Read moreWell located to the Wembley Arena, where we were attending the function.  Also closely located to the outlet stores.  Staff were pleasant and room was clean.  We were on the 14th floor and there was work being done in the staff lift area.  Would have appreciated warning that work would commence early in the morning.  We had a late night and were sleeping in.  The cleaner knocked but I didn't get time to response before they opened the door.  However, they did shut the door as soon as I responded when they opened the door.Rooms3.0Service3.0Location4.0Hotel highlightsGreat viewReport review",3
1699100943-256,"Vacation ❘ FriendsVisited for Wembley match. The location is absolutely fantastic. Close to wembley and tube. Staff were super friendly and helpful. … Read moreVisited for Wembley match. The location is absolutely fantastic. Close to wembley and tube. Staff were super friendly and helpful.
Rooms were good size and liked the funky curved bathrooms. Would definitely recommend!Rooms5.0Service5.0Location5.0Hotel highlightsKid-friendly · Great valueReport review",5
1699100943-257,"Vacation ❘ FamilyPretty small & cramped family room, hardly any space to move around. Bathroom is just big enough for one person to stand. Chose it due to its location within Wembley which is a nice area.Rooms2.0Service3.0Location4.0Hotel highlightsGreat viewReport review",3
1699100943-258,"Vacation ❘ FamilyGreat place! Me and my mother visited London for a concert in the OVO arena, Wembley. The hotel is in very close proximity to both the arena and the Wembley stadium. Customer service was amazing. The people at the front desk were super nice … Read moreGreat place! Me and my mother visited London for a concert in the OVO arena, Wembley. The hotel is in very close proximity to both the arena and the Wembley stadium. Customer service was amazing. The people at the front desk were super nice and accommodating. They even provided us with adapters free of charge since our chargers didn't fit the ports and also helped us order a taxi.Rooms4.0Service5.0Location5.0Report review",5
1699100943-259,"Vacation ❘ FamilyStayed for two nights. Reasonably priced by London standards, good location next to Wembley Stadium. Rooms were comfortable and spacious. Good choice of food at breakfast.Rooms5.0Service5.0Location5.0Hotel highlightsGreat valueReport review",5
1699100943-260,"Vacation ❘ FamilyStayed 4 nights here. We like Ibis hotels, but this one is quite big and can be a bit crowded at breakfast and noisy. The reception desk is very small and there seem to be students working all throughout the hotel. Music is loud in the … Read moreStayed 4 nights here. We like Ibis hotels, but this one is quite big and can be a bit crowded at breakfast and noisy. The reception desk is very small and there seem to be students working all throughout the hotel. Music is loud in the lobby, not sure why. The rooms as expected from Ibis hotels and are comfortable. The breakfast is good and has enough variety; English breakfast, fruit, yogurt, juice, coffee, tea and croissants. The area of Wembley Park is very nice, modern and safe.Rooms4.0Service3.0Location4.0Report reviewResponse from the owner3 months agoDear Guest,Thank you for taking the time to share your feedback. We hope to welcome you back to our hotel very soon!Sincerely,Kind regards,ibis London Wembley",3
1699100949-261,"Business ❘ SoloCheck in was very simple and prompt, I paid for a premium room & had a great sleep, the bed was very comfortable and I love how effective the blackout  curtains were. I had a clear view of Wembley Stadium to top it off. Breakfast was great … Read moreCheck in was very simple and prompt, I paid for a premium room & had a great sleep, the bed was very comfortable and I love how effective the blackout  curtains were. I had a clear view of Wembley Stadium to top it off. Breakfast was great and the food seemed to be of good quality, very tasty. All staff members were very polite and attentive especially the Asian ladies in the food area in the morning. Overall a great stay if you need a cheap room with good service & a great location.Rooms5.0Service5.0Location5.0Hotel highlightsGreat view · Quiet · Great valueReport review",5
1699100949-262,"Vacation ❘ FamilyOne of the nicer Premier Inns I've been to. It was inviting with lovely interior. Only a couple of minutes walk to the Wembley arenas and nearby shopping village. … Read moreOne of the nicer Premier Inns I've been to. It was inviting with lovely interior. Only a couple of minutes walk to the Wembley arenas and nearby shopping village.
The breakfast buffet was served from 7am. Great selection of hot foods, breads, yoghurts, fruits and cereals. We had to book our breakfast time when checking in. Also very happy they make porridge to order (with soy milk, or just plain water etc).
The only let down was the paint cracks on the bathroom wall but the rest of the room was fine. Comfortable bed.Rooms4.0Service5.0Location5.0Hotel highlightsGreat valueReport review+3",5
1699100949-263,"Vacation ❘ CoupleNot the usual premier Inn standard. Our room was dirty, bathroom fixtures were broken and when the check in kiosk didn't work, the staff weren't particularly friendly or welcoming. … Read moreNot the usual premier Inn standard. Our room was dirty, bathroom fixtures were broken and when the check in kiosk didn't work, the staff weren't particularly friendly or welcoming.
The service didn't matter massively, we were only staying a night. But the room cleanliness was not acceptable. Overall disappointing for the price, but excellent location for Wembley.Rooms2.0Service2.0Location5.0Report review",3
1699100949-264,"Vacation ❘ FamilyStandard premier inn, you know exactly what you are getting. Room was clean and had everything you needed in it.
Great location for what we needed and with no events on at Wembley the price was … Read moreStandard premier inn, you know exactly what you are getting. Room was clean and had everything you needed in it.
Great location for what we needed and with no events on at Wembley the price was really good value!
The team are really friendly and helpful and allowed us to check in early for a small cost.
Overall, a great stay! Thank you!Rooms5.0Service5.0Location5.0Hotel highlightsGreat valueReport review",5
1699100949-265,"BusinessThe self-check in machine wouldn't let me check in myself, so I waited at the desk, where two members of staff continued their conversation and completely ignored me. The next available staff member didn't even give me eye contact when it was my turn to check in. The room is comfortable and clean.Rooms4.0Service1.0Location4.0Report review",3
1699100949-266,"Vacation ❘ FamilyWeiß gar nicht wo ich anfangen soll. Inkompetenz hoch 10! Mussten 10 Pfund extra bezahlen, weil wir mit 2 Kindern und viel Gepäck 50 min vorher einchecken wollten. Dann steckte man uns in ein super winziges Zimmer, wo ein offensichtlich … Read moreWeiß gar nicht wo ich anfangen soll. Inkompetenz hoch 10! Mussten 10 Pfund extra bezahlen, weil wir mit 2 Kindern und viel Gepäck 50 min vorher einchecken wollten. Dann steckte man uns in ein super winziges Zimmer, wo ein offensichtlich ausgebautes Bett einfach zugestellt wurde. Man hatte keinerlei Möglichkeiten seine Koffer abzulegen so klein war es dort. Abgesehen von der mangelnden Reinheit des Zimmers wo sich in einer Ecke im Badezimmer fremde Haare befanden und auf dem Bettlaken ebenfalls. Das Frühstück war sehr ernüchternd. Es gab keinerlei Belag oder frisches Gemüse zum Frühstück. Nach nur einer Nacht wollten wir definitiv nicht weiter in diesem Zimmer bzw. am besten gar nicht mehr in dem Hotel  bleiben und haben drum gebeten uns entweder ein großeres Zimmer zu geben oder uns in einer der anderen Hotels umzubuchen. Das war anscheinend nicht möglich deshalb erstattete uns die Managerin immerhin unsere restlichen bezahlten Nächte. Das war allerdings auch das einzig positive an dem Hotel! Definitiv nicht nochmal !!!
(Translated by Google)
Don't even know where to start. Incompetence to the power of 10! Had to pay 10 pounds extra because we wanted to check in 50 minutes beforehand with 2 children and a lot of luggage. Then we were put in a super tiny room where a bed that had obviously been removed was simply placed. There was no way to put your suitcases down, it was so small there. Apart from the lack of cleanliness of the room where there was strange hair in a corner of the bathroom and also on the bed sheet. The breakfast was very sobering. There were no toppings or fresh vegetables for breakfast. After just one night, we definitely didn't want to stay in this room any longer or, ideally, not in the hotel at all, so we asked either to be given a larger room or to be rebooked in one of the other hotels. Apparently that wasn't possible, so the manager refunded us the remaining nights we paid for. However, that was the only positive thing about the hotel! Definitely not again!!!Rooms1.0Service1.0Location5.0RoomsRenovierungsbedürftig!Nearby activitiesShopping Mall in unmittelbarer NäheWalkabilitySupermärkte, Cafés und Einkaufsmöglichkeiten sind schnell zu Fuß erreichbar.Report review+5",1
1699100949-267,"Vacation ❘ FriendsThe beds are so comfy. Wish they had more than 1 chair in the room, though there were 2 of us after all. The bathroom was impressive too it only mentions a power shower when you book, but our room has a bath and showerRooms5.0Service5.0Location5.0Hotel highlightsLuxury · Quiet · Kid-friendly · Great value …Read moreRoomsRooms are great very spacious and liked that there were 2 separate bedsNearby activitiesThere is so much to do here theres wembley stadium literally outside and up the road. There's also a designer outletSafetyYou can not use any of the lifts until you scan the card to your room to access the lifts. Although one guy did use the lift with us after i scanned my card. He didn't get off on our floor, thankfully, but you also can't get to the rooms until you scan the card to show you are a customer whos checked inWalkabilityEverything is within walking distance, which helped me out a lot as im disabled and need a hiking stick to get about. Some areas were so close i didnt even need my stick to get aboutReport review",5
1699100949-268,"Business ❘ SoloA very middle of the road Premier Inn. I stayed for business on a day when there was nothing on at the Arena and so the hotel was almost empty. You would think this translated into better service - nope! … Read moreA very middle of the road Premier Inn. I stayed for business on a day when there was nothing on at the Arena and so the hotel was almost empty. You would think this translated into better service - nope!
When I arrived and tried to check in, the receptionist got half way through checking me in (between looking at his phone) before a Manager walked over and, without acknowledging me at all, told the receiptionist to go to the bar as people were waiting. The Manager then proceeded to ask me all the same questions *again* before I got checked in.
The room was up to the usual standard of Premier Inn - no complaints at all.
Breakfast was poor for a Premier Inn. Most of the food was cold (I went at 8am so wasn't exactly late) and I could never seem to find someone to ask for help with I couldn't find something.
Overall - not the standard I am used to from Premier Inns.Rooms4.0Service3.0Location4.0Hotel highlightsQuietReport review",3
1699100949-269,"Vacation ❘ SoloNice quiet room on 12th floor. Premier Plus room arrived 3 hrs prior to check in, but as room was ready, paid £10 extra and could check in straight away, real bonus. Great staff and clean room with comfy bed and the usual great Premier breakfastRooms5.0Service5.0Location5.0Hotel highlightsGreat view · Quiet · Great value …Read moreRoomsSpacious Premier plus room with comfy bedNearby activitiesNext door to designer retail outlet and main line station, bars and restaurants  very clos byWalkabilityClose to station, shops and restaurantsFood & drinksGreat value meal deal at hotelReport review",5
1699100949-270,"Vacation ❘ CoupleThis place is resting on its laurels relying on its location, but at nearly £400 for two nights , frankly it's not worth it and it dissuades me from booking premier inns in the future.  The good bits: rooms a typical P.I rooms , quality … Read moreThis place is resting on its laurels relying on its location, but at nearly £400 for two nights , frankly it's not worth it and it dissuades me from booking premier inns in the future.  The good bits: rooms a typical P.I rooms , quality beds, decent pillows , enough room, decent bathroom , TV etc and everything works. The location is this places best feature being minutes walk from Wembley arena or stadium or wembley park tube ( jubilee line) to get to central London.  Now the not so good bits, which would be so easy to fix. Firstly the check in machines weren't working properly so everyone had to queue to see a member of staff. In the lobby the savoury snack machine was switched off with no sign saying it was out of order or when it might be fixed and the cold drinks machine was charging more for still water than inside wembley arena at 2.85 for a small bottle.  There is scant information about the restaurant dining times on the website, the app or the in room menu, the only way to find this info out is by visiting reception and joining the queue checking in.  The menu says about in room dining, but you can't actually order, you have to go to the restaurant , order, then come back down to collect it.....it's 2023 how hard is it to have an menu app you can order food from which you can then collect when it's ready.
It's not a bad place to stay , it's just about 30% over priced.Rooms5.0Service3.0Location5.0Report review",3
1699100954-271,"Vacation ❘ CoupleThe staff were friendly enough.
Our room was so-so. The bathroom sink plughole was disgusting, the remote control looked like it had never been cleaned and there was an odd splatter stain … Read moreThe staff were friendly enough.
Our room was so-so. The bathroom sink plughole was disgusting, the remote control looked like it had never been cleaned and there was an odd splatter stain (bleach, maybe?) on one side of the bed base. The carpet didn't look great and I didn't feel comfortable walking around our room without shoes on.
The bed was slightly softer than I'm used to but was very comfortable.
We were not impressed with the Thyme restaurant as when we were eating our starter in the evening of our stay, our mains were brought out. I refused to accept it and sent it back to the kitchen until we had finished our starters.
The meal deal which included evening meal plus breakfast for £24.99 was good.
The service at breakfast was much better.
Great vegan choices.
I guess you get what you pay for.
I don't know if I would stay here again.Rooms3.0Service4.0Location4.0Report review",3
1699100954-272,"This hotel is situated only 20min on a bus to the Ovo Arena on Wembley Park.
The room we had was a twin, with one double bed and one single. Lovely clean room and bathroom with shower & a bath. Also tea & coffee facilities provided, … Read moreThis hotel is situated only 20min on a bus to the Ovo Arena on Wembley Park.
The room we had was a twin, with one double bed and one single. Lovely clean room and bathroom with shower & a bath. Also tea & coffee facilities provided, which is nice to have.
Had breakfast the next morning, with everything you could wish to have, provided.
Would stay here again, recommend.Rooms5.0Service5.0Location4.0Report review",4
1699100954-273,"Vacation ❘ SoloFor a London hotel, this place has decently sized rooms with comfy beds and clean bathrooms. Sadly my shower was broken but it didn’t ultimately matter. The breakfast was good and parking was free which is good for us. No major complaintsHotel highlightsGreat valueReport review",4
1699100954-274,"Rooms - Terrible, they are too dark and dingy. No fridge, no iron, and no mirror at the dressing table. & I had to walk through the restaurant to get to and from my room. … Read moreRooms - Terrible, they are too dark and dingy. No fridge, no iron, and no mirror at the dressing table. & I had to walk through the restaurant to get to and from my room.
Service - Was good. Although we got there 3pm to check in and no room was available, so we had to wait. Finally after waiting the staff were able to provide us with this..: but it made us late for our event.
Location - was good for my intended purpose of visiting this hotel.Rooms2.0Service5.0Location4.0Report review",3
1699100954-275,"The rooms were clean, very comfortable, and the staff was amazing. Every staff member I encountered, from the valet to the check- in to the cleaning staff were delightful and eager to help! They went over and beyond to help make our stay enjoyable. I highly recommend this hotel for anyone visiting downtown. Thank you!Rooms3.0Service4.0Location5.0Report review",5
1699100954-276,Vacation ❘ CoupleMy room was great and clean. Very spacious too. The breakfast was lovely as well. The only issue was that I tried calling several times to request to check in earlier and my call was never answered.Rooms5.0Service4.0Location5.0Hotel highlightsGreat valueReport review,4
1699100954-277,"I had an amazing time at this hotel! The staff were incredibly friendly and helpful, making me feel right at home. The room was spacious, clean, and well-maintained, with all the necessary amenities. The hotel's location was perfect, as it … Read moreI had an amazing time at this hotel! The staff were incredibly friendly and helpful, making me feel right at home. The room was spacious, clean, and well-maintained, with all the necessary amenities. The hotel's location was perfect, as it was within walking distance of major attractions. The complimentary breakfast exceeded my expectations, with a great variety of fresh and delicious options. I would highly recommend this hotel to anyone looking for a comfortable and convenient stay.Rooms5.0Service5.0Location5.0Report review",5
1699100954-278,"Vacation ❘ Familyvery nice room. beautiful food aswell. only thing is that they wasn't enough coffee for a 2 nights stay (2 coffee pouches, 4 milk pots) but bed was extremely comfy. except I've heard a lot of reviews about vans being broken into, so wouldn't recommend parking your van in the area. But recommend staying here.Rooms5.0Service4.0Location2.0Hotel highlightsQuiet · Kid-friendly · Great value · High-tech …Read moreRoomsniceWalkabilitylots of food and drinks near by. wembley stadium can be seen aswell. Can get a train to wembley so great place to stay for concerts, rugby/football games.Food & drinksaffordable. very quixkReport review",5
1699100954-279,"FamilyI was thoroughly impressed with the hotel and the level of service I received during my stay. The staff's genuine friendliness and willingness to go the extra mile made me feel right at home. From the moment I arrived  late night, their … Read moreI was thoroughly impressed with the hotel and the level of service I received during my stay. The staff's genuine friendliness and willingness to go the extra mile made me feel right at home. From the moment I arrived  late night, their professionalism and attentiveness were evident, and they consistently exceeded my expectations. A special shoutout to Shabbi fernandes who ensured a peaceful and secure environment during the night time hours Whether he was offering insightful local recommendations or promptly addressing any requests I had, the efficiency and knowledge were truly commendable, The outstanding service I experienced at this Premier inn hotel undoubtedly contributed to making my stay an exceptional and memorable one.Rooms5.0Service5.0Location5.0Hotel highlightsQuiet · Kid-friendly · Great valueReport review",5
1699100954-280,"Vacation ❘ FriendsNice place. Lad on reception is a star, room had a few shabby parts, but clean, comfortable and had a working thermostat!
Awesome value breakfast!Rooms4.0Service5.0Location5.0Hotel highlightsGreat valueReport review",5
1699100964-281,"The overall experience at this hotel was outstanding. The atmosphere was serene, the amenities were top-notch, and the on-site restaurant served some of the best dishes I've ever tasted. It was a perfect getaway, and I highly recommend it to fellow travelers.Report review",5
1699100964-282,"Vacation ❘ CoupleRooms are nothing like the pictures, apparently “recently refurbished’” - probably as recently as the 1970s! It’s a good job no pets are allowed as you certainly can’t “swing a cat”, walk through the door and you have a narrow walkway … Read moreRooms are nothing like the pictures, apparently “recently refurbished’” - probably as recently as the 1970s! It’s a good job no pets are allowed as you certainly can’t “swing a cat”, walk through the door and you have a narrow walkway alongside the bathroom which continues all the double bed, no way of getting anything bigger than a standard double as you could walk past it. Also, don’t plan on bringing much luggage as there’s no room for it anywhere in the room. Oh, and the bathroom is so small they’ve had to angle the toilet so you actually have room to sit on it!
In a word - Don’t! You’ll be more comfortable on one of the benches in Hyde ParkRooms1.0Service2.0Location4.0Report review",1
1699100964-283,"Would definitely recommend!
I recently stayed at this hotel for the second time for our visit in London. I … Read moreWould definitely recommend!
I recently stayed at this hotel for the second time for our visit in London. I cannot speak highly enough about our experience. From the moment we arrived we were greeted by the lovely staff who checked us in and provided us with the information we needed for our stay.
The location of the hotel is fabulous as it is located In the heart of Kensington close to restaurants, bars, shops, public transport and popular attractions such as Hyde park which is only a walking distance.
Hotel facilities are fairly good compared to the price and it definitely has everything you need from a hotel as well as high-speed WiFi which is important.
The environment was very nice and friendly and the area was a super safe and quiet at night which was very important for us.
Last but not least the highlight of our stay was the customer service and the amazing staff who went above and beyond to make sure our needs are being addressed and looked after. Thanks to Mr. Mo for looking out for us and going out of his way to make our experience even better.Rooms5.0Service5.0Location5.0Report review",5
1699100964-284,"Let's start with the positive. The concierge who greeted me upon check-in was very nice and provided a warm welcome. It was a pleasant way to start my stay, and I appreciated the friendly demeanor. … Read moreLet's start with the positive. The concierge who greeted me upon check-in was very nice and provided a warm welcome. It was a pleasant way to start my stay, and I appreciated the friendly demeanor.
However, there were several aspects of the hotel that left much to be desired. Firstly, I found the hotel's policy of not allowing guests to take the key card out of the premises to be quite unusual. It was inconvenient to have to hand over the key card every time I left the hotel, and it felt like an unnecessary restriction.
The room I was assigned, room 26, was a small single room that felt incredibly cramped, almost resembling a prison cell. The size was truly disappointing and made it challenging to move around comfortably. Additionally, I noticed that the walls were marked, which gave the room a somewhat neglected appearance.
Furthermore, the lack of cleanliness was evident in the room. The shelves were dusty, which made me question the overall cleanliness and attention to detail in maintaining the accommodations. Additionally, the hot water in the bathroom sink did not work, which was an inconvenience for basic hygiene needs.
The layout of the bathroom was also quite problematic. I had to literally climb over the toilet to access the shower, which was an awkward and uncomfortable experience. This design flaw should be addressed to ensure guest convenience and safety.
Unfortunately, the lack of soundproofing in the hotel was a significant issue. Being located at the top of the first stairs, I could hear late-night check-ins from the reception area, and even the sound of people breathing outside my door. This lack of sound insulation made it difficult to have a peaceful and restful night's sleep.
Despite these shortcomings, I must acknowledge that the hotel's location was conveniently situated and free from excessive external noise. The area seemed relatively safe, which was a positive aspect of my stay.
I regret to say that I would not recommend this hotel based on my experience. While it served its purpose for a one-night stay, the small and poorly maintained room, lack of cleanliness, & soundproofing issues overshadowed any positive aspects.Rooms1.0Service4.0Location4.0Report review",1
1699100964-285,"Vacation ❘ FamilyLocation is the key! Notting hill & Queensway metro stations are walkable. Bus stops are close to the hotel. Walkable to Hyde park and
Kensington palace. … Read moreLocation is the key! Notting hill & Queensway metro stations are walkable. Bus stops are close to the hotel. Walkable to Hyde park and
Kensington palace.
Rooms are Cost effective with reasonable price.
Bathroom can be maintained in a better way. Otherwise it’s a fine choice.Rooms4.0Service4.0Location5.0Hotel highlightsGreat view · Quiet · Great valueSafetyNo issues with safetyWalkabilityQuite accessible to metro and bus stopsFood & drinksNumber of 24/7 shops and restaurants are close byReport review",4
1699100964-286,"Business ❘ SoloStayed for two nights in the lower floor rooms. Small but acceptable with en suite shower toilet. … Read moreStayed for two nights in the lower floor rooms. Small but acceptable with en suite shower toilet.
Solo trip £180 a night. Room only.
Room is small, like a lot of the hotels in these conversations.  WiFi available.
Very close to nightlife around bayswater and tube stations.
Friendly service desk. Tea making facilities in the room.
Small TV on the wall. Double bed.
Watch you head in one of the rooms as it has a awkward step to avoid a beam, if tall like me duck.
Would stay again, only for the proximity and only yo sleep. Don't have any food.Rooms3.0Service4.0Location5.0Hotel highlightsQuietReport review",3
1699100964-287,"Vacation ❘ FamilyDO NOT STAY HERE! The place does NOT look like the pictures. The entire place smells of body odor and mildew. The rooms are insanely small with no room for luggage and barely enough room to get up and walk around. Everything is outdated. … Read moreDO NOT STAY HERE! The place does NOT look like the pictures. The entire place smells of body odor and mildew. The rooms are insanely small with no room for luggage and barely enough room to get up and walk around. Everything is outdated. The coffee maker looks so old I wouldn’t even drink out of it. The TV is old and small. The walls are dirty and scuffed. The beds are small and the bedding is probably decades old. I could get past all of this but what I can’t get over is the smell. It’s stinky and it’s even worse in the bathroom. Opening the window doesn’t help at all.Rooms1.0Service1.0Location4.0RoomsCramped, ugly, smallReport review",1
1699100964-288,"Vacation ❘ FriendsI have given two stars based purely on location and because the receptionist on arrival was polite. Otherwise, a dreadfully dreary hotel which has plenty of evidence of lacking any investment or recent decoration. The bed was literally a … Read moreI have given two stars based purely on location and because the receptionist on arrival was polite. Otherwise, a dreadfully dreary hotel which has plenty of evidence of lacking any investment or recent decoration. The bed was literally a metal camping bed, the type you see in caravans. The mattress was uncomfortable and lumpy and the sheets were too small for the bed. There was only one pillow which had all the comfort and thickness of a piece of cardboard! Incredibly small and damp bathroom. Lastly, the sound insulation between rooms is horrendous, so be prepared for plenty of noise from other guests likely to disturb your sleep throughout the night.Rooms1.0Service2.0Location2.0Report review",2
1699100964-289,"Good location, friendly front desk staff, that's it. For the price I'd expect enough room to turn around, no loud repetitive beeping noises in the hall right outside the door early in the morning, and no janitorial supplies strewn all over the halls and stairwell. I'd go anywhere else reallyRooms1.0Service4.0Location4.0Report review",2
1699100964-290,"Vacation ❘ SoloVery nice and friendly hotel. The room may be small, but the bed is good and the  shower really pack a punch. Good location and quiet.Rooms4.0Service5.0Location5.0Hotel highlightsQuiet · Great valueReport review",5
